Classification,upper_north_sp,upper_west_sp,upper_south_sp,upper_east_sp,shroud_north,shroud_west,shroud_south,shroud_east,shroud_north_pst1hr,shroud_west_pst1hr,shroud_south_pst1hr,shroud_east_pst1hr,upper_west_zone,upper_north_zone,upper_east_zone,upper_south_zone,OAT,OAT_pst1hr,pressure_station,wind_speed,relative_humidity,max_air_temp_pst1hr,min_air_temp_pst1hr
HOT,146.2572,143.761,113.5736,153.1801,16.6102,13.01534,16.58566,18.59157,15.39363,10.18147,17.20746,14.14917,71.82942,72.11446,72.44627,71.93037,11.47657,11.54732,102.14,18,62,11.84,10.76
COLD,113.2513,104.7306,112.364,127.5877,17.2159,37.39206,33.47896,21.65994,15.68389,35.23919,34.25543,18.75262,73.13894,71.96949,72.55094,74.72617,19.70443,17.31656,102.15,11,38,18.14,15.98
HOT,145.1742,136.2697,112.8926,142.4117,31.27068,28.77261,27.93725,28.87708,30.04509,26.87907,25.81239,27.87825,72.09348,72.20428,72.54858,71.64561,26.07474,25.44208,101.84,4,77,25.7,24.08
HOT,131.342,123.6142,111.2317,133.1371,30.55894,31.27436,30.73341,34.05346,33.42557,30.33714,30.10741,32.75402,71.97226,72.13918,72.34748,71.64664,31.40268,30.77112,101.15,21,84,30.92,29.84
HOT,128.3446,141.466,113.1933,117.3109,32.77103,31.16638,32.04683,34.27336,31.84485,29.32336,30.19841,32.68819,71.90311,72.23275,72.52709,71.67664,32.41114,31.4943,100.5,32,90,32.18,31.28
HOT,122.3372,140.5953,111.0227,109.5509,29.51734,30.78576,35.33385,28.81866,30.79712,27.71616,41.71141,30.46928,72.0275,72.14817,72.49857,73.36495,28.09927,29.10065,100.98,28,46,30.38,27.68
HOT,122.2371,136.0538,110.2119,110.2559,29.51734,34.84422,40.23096,28.81866,30.79712,28.7256,40.40551,30.79529,71.90353,72.1287,72.55573,73.79096,28.11737,29.37551,100.98,28,46,30.38,27.68
HOT,143.2073,130.3695,113.6981,147.6727,23.73578,20.98667,20.24814,20.63458,21.8809,18.40798,19.90796,19.47291,71.92304,72.14079,72.68671,71.71622,21.45572,20.19935,101.84,17,80,19.94,18.32
HOT,109.3297,135.892,111.6909,120.5784,27.41659,26.82538,24.16949,25.7464,25.59733,24.58648,22.51767,25.56495,72.02768,72.21627,72.39854,71.94958,23.75486,23.12289,101.53,13,63,23.9,23
HOT,119.0293,141.5731,112.5769,120.7447,24.40271,27.79009,23.47656,23.64897,28.64437,28.39734,25.07159,24.70765,72.36117,71.92753,72.6839,71.90298,22.85567,23.18644,101.42,18,64,24.08,23.18
HOT,110.9593,113.2544,111.7787,120.6486,24.70985,27.73495,23.90053,23.94668,24.40271,28.77227,24.38802,23.64897,71.92401,72.21499,72.47416,71.92786,23.18225,22.85567,101.31,13,61,24.26,23.72
HOT,123.7929,113.6477,110.3408,108.9201,35.2528,33.17316,33.32517,36.26017,39.27425,33.78498,34.62075,37.3084,71.86157,72.29862,72.56707,72.18647,32.25977,32.60436,100.8,24,75,32.54,32.18
COLD,119.6759,135.6731,113.5938,117.4284,33.3189,20.19014,19.29594,21.44279,24.89493,17.16252,17.93566,19.84984,72.18434,72.06771,72.59521,72.04775,16.65231,15.41455,102.71,8,81,14.18,12.38
HOT,122.5782,141.847,113.2407,111.5371,20.63699,23.89625,20.11378,23.11857,19.09273,22.09019,20.71498,23.55627,71.49097,71.71926,72.66074,71.94944,19.13243,18.51663,102.4,11,74,19.22,18.86
HOT,111.776,128.1438,110.3839,113.7812,36.86938,36.7014,37.58821,38.59074,35.96323,37.02594,36.68422,37.974,71.85728,71.87839,72.47311,71.77122,36.58025,35.66523,100.01,4,97,35.96,35.24
HOT,109.9807,138.8751,109.3468,113.2479,39.29676,39.08793,40.33831,41.33832,38.69877,38.46868,39.39764,40.72887,71.87104,72.07017,72.51964,71.86452,39.04287,38.10189,99.61,8,98,37.76,36.86
HOT,116.6582,136.8138,110.188,120.7046,22.48638,21.78831,24.25266,25.51987,29.63917,20.17062,31.97064,26.73736,72.14803,71.8775,72.40459,73.15966,22.97398,23.15751,100.49,41,62,23.36,22.46
HOT,138.7047,146.0101,117.0251,132.1697,5.078789,8.140351,6.585553,8.291796,3.860796,7.222148,6.283054,7.959733,71.56936,71.7831,72.41483,71.29987,8.517961,6.626324,101.12,30,70,5.9,3.92
HOT,138.7047,146.0101,117.0251,132.1697,5.078789,8.140351,6.585553,8.291796,3.860796,7.222148,6.283054,7.959733,71.56936,71.7831,72.41483,71.29987,8.517961,6.626324,101.12,30,70,5.9,3.92
HOT,138.7047,146.0101,117.0251,132.1697,5.078789,8.140351,6.585553,8.291796,3.860796,7.222148,6.283054,7.959733,71.56936,71.7831,72.41483,71.29987,8.517961,6.626324,101.12,30,70,5.9,3.92
HOT,131.2801,145.3347,116.9302,124.7788,12.73817,13.7115,13.19519,12.89621,5.078789,8.140351,6.585553,8.291796,71.86737,71.78391,72.41972,71.50665,13.59209,8.517961,100.94,46,82,12.92,5.54
HOT,119.6371,133.0636,116.092,116.9714,18.6382,18.47482,17.55857,16.90987,18.6382,18.47482,17.25656,16.90987,71.45127,71.69743,72.39669,71.58221,17.56127,17.25932,100.21,43,87,19.58,18.86
HOT,134.4709,128.9322,116.0256,140.065,20.53873,20.46647,21.6307,24.02778,22.75947,21.81337,22.976,25.75839,71.35059,71.99457,73.15949,71.5756,22.15548,24.12691,99.88,46,73,22.64,21.56
HOT,132.7439,148.3412,114.5873,115.2355,5.176978,5.483911,8.829228,9.27038,5.491394,4.826342,6.160487,10.49197,72.00711,71.85033,72.45172,72.18716,4.540818,4.175827,100.31,46,66,3.92,3.02
HOT,131.3137,148.204,114.4738,115.4555,4.80788,6.794929,5.645926,8.826299,4.851709,7.247252,9.718269,8.939583,72.50292,71.83691,72.561,72.4211,4.959435,5.572402,100.36,46,60,4.82,3.02
HOT,134.2862,127.938,116.9551,123.6484,3.927225,4.919395,3.616019,6.108052,4.221299,7.975672,5.251093,7.141363,71.99728,71.94579,72.4206,71.57616,3.419484,4.4392,100.65,50,60,3.92,2.66
HOT,154.4933,146.0933,146.0767,158.6933,7.180389,-2.908249,6.632372,4.039497,5.029747,-2.609743,-0.8090598,2.049355,71.59449,71.78265,72.04301,71.79102,-0.4084013,0.6155012,101.41,35,75,-0.04,-1.3
HOT,108.72,104.52,107.6667,115.5333,50.71128,53.86528,55.41824,54.66469,49.48492,55.28618,58.04576,53.08437,71.97934,72.24106,72.21442,72.20671,50.86377,49.27393,100.2,9,75,46.4,44.42
HOT,112.0894,122.8856,109.9316,109.2076,29.39217,35.09766,34.10167,35.47449,30.63174,34.44106,34.98666,36.4936,72.38033,72.04238,72.6947,72.28031,30.74399,30.51642,101.16,21,68,33.62,30.74
HOT,116.8427,131.8391,112.7682,118.9805,25.40673,26.66488,25.47748,25.78476,24.18891,25.10367,24.25004,24.22557,72.52078,71.74605,72.4935,71.77827,26.78813,25.86516,100.67,46,93,27.86,26.06
HOT,114.2469,130.3087,111.3311,116.4245,29.34847,30.74728,30.03083,30.17393,28.74497,30.7666,29.12282,29.5421,72.38736,71.88458,72.54266,71.93579,30.79566,30.17725,100.45,30,94,31.46,30.74
HOT,128.6863,123.0926,112.8883,115.9809,28.3796,29.91122,28.5549,29.74913,28.02701,29.28881,28.25336,30.37494,72.1622,71.97947,71.65759,71.66216,30.258,29.9304,100.97,18,92,29.12,28.04
HOT,126.0497,129.1806,110.6837,111.4083,28.37826,30.80699,28.58457,28.9426,28.98657,31.4228,28.9212,29.25688,72.04417,72.20895,72.50141,71.77721,30.32362,30.62594,100.61,30,95,29.48,29.12
HOT,159.3849,145.7508,139.3313,151.398,24.61022,27.13943,25.18534,25.52265,22.4314,26.22365,23.9443,24.87178,71.9361,71.27483,72.51257,71.24158,25.76891,25.1321,101.89,34,75,25.88,25.34
COLD,158.8871,145.6032,158.8871,158.8871,25.22091,28.09302,25.81706,26.19617,24.61022,27.13943,25.18534,25.22504,71.50613,70.6237,72.37273,70.49784,26.39112,25.76891,101.88,34,73,26.06,25.34
HOT,162.0499,162.0499,162.0499,162.0499,33.61222,21.66558,20.78273,21.05721,31.24662,21.36646,20.48285,20.44073,65.72575,64.39459,72.71093,65.47312,22.43757,22.1191,101.01,61,85,22.82,22.46
HOT,162.0499,162.0499,162.0499,162.0499,32.62748,21.66558,20.78273,21.05721,32.66031,21.36646,20.78273,20.7429,65.70269,64.40216,72.57819,65.49043,22.43757,22.1191,101.01,61,85,22.82,22.46
HOT,162.289,162.289,162.289,162.289,32.2605,21.66558,20.78273,21.05721,33.59725,21.36646,20.78273,20.7429,65.58956,64.40324,72.43021,65.50771,22.13875,22.43757,101.01,61,85,22.82,22.46
HOT,162.289,162.289,162.289,162.289,32.2605,21.66558,20.78273,21.05721,33.59725,21.36646,20.78273,20.7429,65.58956,64.40324,72.43021,65.50771,22.13875,22.43757,101.01,61,85,22.82,22.46
HOT,162.289,162.289,162.289,162.289,32.2605,21.66558,20.78273,21.05721,33.59725,21.36646,20.78273,20.7429,65.58956,64.40324,72.43021,65.50771,22.13875,22.43757,101.01,61,85,22.82,22.46
HOT,162.289,162.289,162.289,162.289,31.33319,21.66558,20.78273,21.05721,33.27715,21.66558,20.78273,21.05721,65.82581,64.42919,72.96535,65.60178,22.13875,22.43757,100.89,58,90,23.36,22.46
HOT,162.289,162.289,162.289,162.289,31.33319,21.66558,20.78273,21.05721,33.27715,21.66558,20.78273,21.05721,65.82581,64.42919,72.96535,65.60178,22.13875,22.43757,100.89,58,90,23.36,22.46
HOT,162.289,162.289,162.289,162.289,31.33319,21.66558,20.78273,21.05721,33.27715,21.66558,20.78273,21.05721,65.82581,64.42919,72.96535,65.60178,22.13875,22.43757,100.89,58,90,23.36,22.46
HOT,162.289,162.289,162.289,162.289,31.01478,21.66558,21.09575,21.05721,33.93683,21.66558,20.78273,21.05721,66.16338,64.38702,72.60551,65.64626,22.43814,22.43757,100.89,58,90,23.36,22.46
HOT,162.289,162.289,162.289,162.289,31.01478,21.66558,21.09575,21.05721,33.93683,21.66558,20.78273,21.05721,66.16338,64.38702,72.60551,65.64626,22.43814,22.43757,100.89,58,90,23.36,22.46
HOT,162.0495,162.0495,162.0495,162.0495,30.33201,21.66558,21.40878,21.35487,33.61222,21.66558,20.78273,21.05721,66.32456,64.75655,72.4631,65.65599,22.43814,22.43757,100.89,58,90,23.36,22.46
COLD,148.7823,128.9835,144.7437,151.4792,24.16557,24.10663,23.86675,23.80396,36.55486,22.89254,22.95667,22.55756,72.20147,72.10267,72.19342,71.88993,24.33087,23.38043,100.28,59,93,26.24,25.16
HOT,111.318,115.1146,111.3194,119.2997,31.47202,36.48462,33.77087,33.50763,31.46605,35.75031,36.75491,33.43832,71.48934,71.98455,72.21174,72.79697,30.87517,31.51809,100.24,9,77,31.28,29.48
HOT,120,120,120,120,25.47534,42.83737,39.36945,24.81003,37.39273,39.1369,39.8486,26.08623,69.05154,67.39614,65.54574,72.97176,22.0236,23.76232,101.29,18,52,23.36,22.28
HOT,120.3605,144.0578,111.9927,110.4039,25.3442,36.01736,33.419,30.90001,24.39885,30.33019,32.89832,30.18664,71.69488,71.73645,71.72527,73.59085,26.75456,25.44876,102.8,17,59,24.98,24.08
HOT,120.3605,144.0578,111.9927,110.4039,25.3442,36.01736,33.419,30.90001,24.39885,30.33019,32.89832,30.18664,71.69488,71.73645,71.72527,73.59085,26.75456,25.44876,102.8,17,59,24.98,24.08
HOT,120.3605,144.0578,111.9927,110.4039,25.3442,36.01736,33.419,30.90001,24.39885,30.33019,32.89832,30.18664,71.69488,71.73645,71.72527,73.59085,26.75456,25.44876,102.8,17,59,24.98,24.08
HOT,120.3605,144.0578,111.9927,110.4039,25.3442,36.01736,33.419,30.90001,24.39885,30.33019,32.89832,30.18664,71.69488,71.73645,71.72527,73.59085,26.75456,25.44876,102.8,17,59,24.98,24.08
HOT,120.3605,144.0578,111.9927,110.4039,25.3442,36.01736,33.419,30.90001,24.39885,30.33019,32.89832,30.18664,71.69488,71.73645,71.72527,73.59085,26.75456,25.44876,102.8,17,59,24.98,24.08
HOT,137.6054,119.0673,115.9173,141.8857,32.48658,27.53472,25.66455,26.21472,34.0352,25.02272,24.7265,24.65844,71.28589,71.70817,72.78454,71.35903,26.09962,25.18277,102.16,18,74,26.78,23.72
COLD,122.99,119.7214,115.0892,131.1449,32.78642,28.1499,25.97688,26.21472,32.48658,26.5853,25.35976,25.91656,71.31165,71.87576,72.53378,71.47414,27.00314,26.09962,102,22,72,27.14,26.6
HOT,111.378,110.1558,110.6553,120.9574,30.35522,32.74392,30.46202,30.28786,30.65582,36.6316,32.08447,31.23021,71.5284,71.95461,71.65218,71.9765,30.50924,30.20403,101.12,32,71,30.92,30.56
HOT,118.3488,101.0259,108.7181,106.7953,37.82304,57.23589,48.53559,42.08844,37.82061,44.25874,43.26075,40.79129,72.98263,72.18642,72.70686,72.98039,38.89151,38.58492,100.75,34,54,39.02,38.3
HOT,108.6108,105.2404,109.8847,110.6494,34.55386,40.05843,40.86535,40.40138,33.33747,39.07309,49.72849,46.71854,71.58504,71.99326,72.54132,72.95633,35.84905,35.59623,102.17,0,53,35.96,35.06
HOT,123.5012,120.7023,111.5532,112.3368,23.17575,23.91445,27.65656,26.3927,23.48815,24.24595,26.97668,27.80327,71.4902,71.84918,71.6962,72.1421,24.35284,24.97056,100.8,32,79,25.34,23.54
HOT,118.3999,109.5337,111.0606,123.279,21.02541,27.60227,32.29321,25.80472,20.41646,23.21646,27.21216,27.0311,71.4837,71.94836,71.67017,73.12476,23.10877,21.73936,102.25,22,50,21.92,20.12
HOT,114.5691,104.6487,111.3048,123.793,20.44333,38.18816,31.57808,25.1985,19.79402,27.06298,26.82849,24.69812,72.96591,71.86024,71.78728,73.05634,20.44466,20.41678,102.28,11,49,22.1,20.12
HOT,121.977,126.5831,117.5293,111.7984,25.13594,20.87709,20.1123,19.77816,20.0372,17.25035,18.59302,16.74495,71.61225,71.80808,71.58556,71.57797,18.9458,16.69874,101.68,21,80,18.68,18.14
HOT,121.8821,122.7287,115.0439,115.8906,25.75451,23.11566,19.33033,18.75066,25.7609,21.50355,20.72198,19.37159,71.47553,71.86993,71.70087,71.62868,18.59343,18.9458,101.54,24,79,19.4,18.32
HOT,121.7049,126.4976,115.7619,114.9221,25.75451,23.02527,20.27378,19.05024,26.06725,22.78218,19.96318,18.75066,71.5638,71.99716,71.81022,71.6795,19.25258,18.59343,101.54,24,79,19.4,18.32
HOT,121.7075,122.5474,114.9239,113.2226,21.03615,22.03245,19.94883,18.44493,25.75451,23.11566,19.33033,18.75066,71.5638,71.76389,71.78889,71.70545,19.24293,18.59343,101.34,32,82,19.76,19.4
HOT,124.6576,129.6321,113.4456,110.9499,13.47382,15.98909,31.18331,31.31382,20.03999,13.65906,15.58978,38.56182,71.39619,71.71407,71.64391,73.02808,17.88095,12.43956,101.75,0,75,11.48,9.14
HOT,111.7898,105.3546,111.842,110.127,21.81607,48.67167,39.85531,24.53479,22.12543,37.3488,37.77703,22.30441,73.38012,72.06736,71.85226,75.68537,23.11002,20.76025,101.69,4,65,20.12,18.14
HOT,111.9844,104.5863,111.9871,110.3379,22.41705,49.41981,36.61763,25.34354,21.81607,48.21869,41.60994,25.97664,74.48293,72.03974,71.86022,75.32659,21.82357,23.11002,101.67,8,65,20.66,18.86
HOT,112.8022,105.4211,111.9891,110.3457,21.80021,31.22892,24.87049,23.99566,21.51532,36.76368,28.64178,24.77653,72.41553,71.9671,71.68145,73.1777,21.81038,21.46212,101.63,4,70,20.3,19.22
COLD,110.0689,118.734,110.1195,105.6556,28.57022,32.16371,48.00241,46.67068,30.26711,27.82972,44.44945,43.76321,71.62687,71.97696,72.01929,75.02308,29.42349,29.40859,101.6,8,69,27.68,25.88
HOT,118.2965,143.4878,115.6344,129.8474,13.8642,14.009,20.63902,34.15055,14.48557,13.71827,21.3239,17.3388,72.44106,71.9928,72.26794,72.20455,16.08442,15.66518,100.77,15,66,14.18,12.56
COLD,122.6184,129.4906,112.4217,106.3752,18.56642,27.25234,26.3176,23.57336,19.781,21.60035,22.40427,25.30886,71.49769,71.89096,71.75278,72.32307,18.98866,20.04348,100.59,30,52,18.68,17.06
HOT,131.6787,123.3154,117.4126,119.7048,13.75327,15.58216,18.48014,21.23469,12.22538,12.3945,13.95447,16.70232,71.4768,72.00794,71.51579,71.70752,14.74724,14.21084,100.54,26,71,14.72,13.64
HOT,123.8248,121.7552,113.4576,111.7261,15.90943,18.4641,21.13568,23.77529,15.30149,17.76905,23.66041,26.09821,71.51996,71.96973,71.63747,72.18243,17.80774,17.05029,100.48,39,64,17.24,15.62
HOT,123.9749,110.8979,113.4905,122.8129,17.13885,23.52895,24.72743,21.51263,17.45958,19.78967,19.56665,22.58403,71.81936,72.02836,71.64542,71.90186,17.6069,19.2393,100.48,28,67,18.32,16.52
HOT,138.8225,142.7403,113.8139,128.4927,13.83749,13.24677,29.50095,31.20184,12.60953,11.69079,25.957,31.73262,71.32339,71.78857,71.89109,73.19305,15.98265,14.36884,101.29,22,57,14.18,13.28
HOT,122.9451,105.6979,112.6012,107.4292,16.36069,26.84977,23.31847,22.4144,16.66203,23.14951,23.26326,22.42935,71.72241,72.08545,71.78537,72.84557,17.49144,16.4248,101.32,35,54,17.6,15.98
HOT,121.8207,135.0153,110.6943,109.8535,16.82634,18.39202,29.15062,30.55792,15.60486,16.35987,29.05538,35.29624,71.41564,71.91262,71.87478,73.4381,19.14556,15.77846,101.67,18,54,17.96,15.62
COLD,131.6003,122.4352,111.9341,112.4541,34.05986,34.74622,35.69566,37.48375,34.05986,33.82933,35.35102,36.50029,71.5575,72.2811,71.93948,71.78677,35.11076,34.78605,100.94,32,63,35.42,34.88
HOT,131.5716,123.2487,111.2522,143.7519,34.36203,35.58059,36.03936,39.01799,34.66545,36.51707,36.93229,39.69386,71.28382,71.71836,71.87872,71.64805,35.81148,36.42453,100.97,37,65,34.88,34.34
HOT,132.2035,125.5525,110.7754,107.3182,33.1568,33.11831,34.36592,37.16097,34.06152,34.96597,35.69515,38.38684,71.39973,72.27499,71.77404,71.85043,33.53033,34.83398,101.03,35,64,34.34,33.8
COLD,122.3244,118.9621,111.4282,111.3752,28.06688,27.87658,40.26799,45.64844,27.46747,27.27813,35.75898,30.40956,71.42288,72.17025,72.1444,72.72831,30.20254,28.66355,101.83,17,58,31.1,29.66
HOT,122.21,118.3853,110.5982,111.3752,28.06688,27.87658,42.07842,46.73833,27.46747,27.27813,37.93616,34.49809,71.65353,72.21781,72.09063,72.78817,31.86908,29.2702,101.83,17,58,31.1,29.66
HOT,135.2444,111.5759,110.6549,109.6322,34.48714,37.92366,35.42962,41.35511,34.18325,36.24578,34.16795,37.77107,71.68882,72.34954,71.84873,71.83157,34.92535,33.93115,101.26,15,72,34.34,33.44
HOT,134.6087,105.7766,109.7981,107.7874,35.74368,40.22977,40.0685,39.98322,35.12023,38.86074,36.00787,38.08194,71.65878,72.35927,71.99662,72.01331,36.39917,34.22078,101.23,13,74,34.7,33.98
HOT,134.4462,107.1452,109.7521,107.0724,37.30545,41.48231,41.47005,40.70395,35.75291,38.87498,38.30804,39.24488,71.64724,72.44901,71.94962,72.06548,36.39917,35.15094,101.1,18,76,35.06,34.16
HOT,133.9127,105.6605,110.2523,106.9629,38.25675,41.16333,39.18225,40.43255,38.25675,42.15353,42.11535,42.09173,71.75449,72.37765,71.99589,72.03738,36.76551,37.37739,100.94,18,82,35.06,34.88
HOT,113.6529,110.6824,108.9638,110.6454,43.7,44.85093,45.33363,47.76936,43.70427,44.55053,45.0216,48.07819,71.58597,72.03027,71.90378,71.89973,44.94814,44.61779,99.62,35,82,42.08,39.56
HOT,113.9629,112.555,109.1649,107.4036,42.48757,43.52725,43.79248,46.48606,43.09455,43.54432,44.07563,46.82267,71.50539,72.05838,71.9987,71.88135,44.02524,43.99656,99.6,34,81,42.26,40.64
COLD,118.4005,109.5376,108.1695,110.0416,38.28211,39.6394,59.5876,53.78989,37.0323,39.4682,61.28376,60.71172,71.73205,72.3331,72.16851,74.99091,42.42196,41.16546,101.41,15,74,39.74,37.94
HOT,125.1734,112.8181,110.6295,113.5429,36.94927,38.18126,39.4503,40.8038,37.24694,37.53128,38.86326,40.56206,71.59475,72.07365,71.71872,71.86086,38.74368,39.06214,99.43,13,77,38.84,37.94
HOT,106.2668,108.2432,110.1794,110.1794,36.64647,39.26199,41.04888,41.92508,36.94927,39.57611,42.47982,43.70486,71.56311,72.10642,71.93621,72.05958,37.82941,38.43845,99.46,28,79,39.02,37.4
HOT,106.5884,106.9176,109.3249,110.7018,33.87086,36.89355,38.73019,38.39366,35.4264,38.27544,39.85705,40.32035,71.46508,72.05257,72.08292,72.1401,34.63858,36.43191,99.59,32,66,37.58,35.78
COLD,124.6985,118.0881,110.1368,106.6638,31.14048,32.14974,50.10988,50.28719,27.60195,30.56842,46.88708,53.32235,71.53152,72.19296,72.1139,74.3783,33.89039,33.78457,101.6,13,44,31.64,29.48
HOT,146.1335,125.4225,110.8747,141.6549,31.794,33.10104,50.94499,46.7356,30.54278,31.82863,50.47443,51.22211,71.51508,72.1388,71.96619,74.84653,33.24241,33.93931,101.6,13,44,31.64,29.48
COLD,132.7787,113.172,143.696,114.476,26.3692,28.88019,38.92691,33.42238,26.67023,27.62783,26.97965,28.32978,71.33074,72.30875,71.50598,70.07495,29.38331,28.0945,102.03,17,41,29.66,28.58
HOT,112.4321,105.4752,148.9536,113.1114,30.64159,33.61066,51.22196,57.85425,28.80406,32.32768,47.97197,61.33802,71.42873,71.98456,71.74987,72.3198,37.27988,33.40234,102.25,15,35,33.62,32.54
HOT,107.164,102.4647,148.2525,107.164,33.2556,56.11421,44.1845,37.85974,34.18679,57.20924,52.71003,37.19503,74.67883,72.23501,71.41437,71.68268,35.56003,35.59447,102.14,17,43,35.24,33.98
HOT,110.449,110.4064,147.7551,106.0171,34.88033,37.82256,63.70925,60.18565,43.32673,37.23844,60.63543,61.31413,71.47466,72.10263,71.84661,72.50616,40.30613,38.02748,102.26,13,55,35.42,34.16
HOT,111.5866,103.9007,122.2907,106.8193,42.93608,44.12506,44.89846,47.45432,42.93525,42.42553,43.87362,45.58823,71.46818,72.07006,71.45228,70.82782,43.74021,43.73541,100.78,5,80,41,39.74
HOT,111.445,104.3997,122.1521,106.8193,43.55168,45.08981,46.37371,49.13312,42.63048,42.78407,43.87362,45.89271,71.52007,72.12353,71.43948,70.98806,44.71187,43.43824,100.78,5,80,41,39.74
HOT,121.732,116.4835,111.7948,117.3878,29.10942,29.95713,47.85125,52.73562,27.23078,27.70024,43.05431,50.41862,71.39292,71.97379,71.7172,71.55388,32.36943,28.73572,101.77,21,46,32.36,30.2
HOT,120.4251,104.3831,138.4432,116.4248,33.97778,44.52514,46.94279,40.64334,33.0852,35.17513,50.93876,38.49281,71.59077,72.25451,71.24258,71.76782,36.43655,35.67869,101.71,26,53,36.14,34.7
HOT,112.8958,130.7716,123.928,106.9657,35.26159,39.94278,43.35011,45.83063,34.65457,37.0636,43.30137,48.11286,70.91375,71.96124,71.41091,70.78381,37.05734,35.49395,101.15,11,71,38.12,37.4
HOT,112.6365,142.6237,117.3065,106.1569,36.48773,40.91876,48.49087,50.45284,35.26159,39.19539,42.95576,46.78473,70.63974,71.94717,71.44894,71.15394,38.91938,37.05734,101.15,11,71,38.12,37.4
HOT,112.1253,132.5658,124.4861,107.1778,39.25104,42.51802,53.73828,47.70706,37.08927,41.57096,48.47953,49.83334,70.64635,72.24282,71.4837,72.24487,41.10145,38.91938,100.98,17,66,42.08,39.92
HOT,112.0022,141.1788,139.5358,106.4831,39.87267,43.50867,54.17527,47.40358,38.01921,41.53662,50.88733,51.6034,70.57156,72.3012,71.52999,72.42916,41.69908,39.85321,100.98,17,66,42.08,39.92
HOT,111.7448,112.4003,139.6483,110.216,41.39799,51.05959,54.2465,47.67382,39.87267,43.50867,54.17527,47.40358,71.38583,72.61163,71.59389,72.32969,43.29469,41.69908,100.92,21,61,43.52,42.08
HOT,111.6107,139.9487,120.4933,106.8368,42.92479,44.51342,45.30816,47.40498,42.92479,44.4815,45.95073,47.71339,71.08888,72.15522,71.54346,71.26339,43.89928,43.60088,100.88,15,65,43.16,41.9
COLD,118.5173,131.7708,115.3026,122.6917,40.75664,40.62869,43.44806,46.76693,40.14748,39.69329,40.61316,46.6307,71.09796,72.29321,71.77121,71.13433,42.37368,42.09446,100.44,34,66,43.52,41.9
HOT,118.4181,131.7708,109.9429,109.9429,41.36726,42.22332,49.64102,53.03161,40.75664,40.62869,48.92291,52.17603,71.06048,72.21287,71.52,71.56128,42.68233,42.37368,100.48,37,53,44.6,42.8
HOT,118.2116,131.6453,110.4173,109.831,41.97169,43.14169,49.74229,52.78709,41.06406,41.53782,48.59462,51.75836,71.13256,72.28638,71.57072,71.68297,43.62947,42.68233,100.48,37,53,44.6,42.8
HOT,147.5361,132.1433,137.807,110.306,39.78159,42.69831,44.49973,43.51546,40.08435,41.49988,45.84472,44.14842,71.6284,71.23332,70.51163,71.92439,40.5799,41.59075,100.93,45,42,43.52,41.54
HOT,107.8235,119.6917,112.4041,115.0814,35.01594,38.04907,36.23101,36.41835,35.31483,37.73446,35.89111,35.78311,71.65072,71.15698,71.16663,71.73571,36.45464,36.13516,101.47,30,71,36.32,35.96
HOT,120.2667,129.2365,140,121.84,55.65711,58.10612,66.5099,63.54811,53.79882,56.54196,58.15283,58.18316,70.9324,71.55994,71.03928,72.39571,56.6864,54.46281,99.71,39,74,58.1,44.78
HOT,113.1112,120.3875,108.605,113.7417,36.93987,42.41441,41.95765,45.12583,35.04165,40.33116,39.92769,43.25523,71.19415,70.8295,70.89719,71.3955,38.57785,38.17417,100.85,13,58,38.84,37.04
HOT,116.066,131.2033,123.9854,126.7067,32.12667,34.81015,33.27647,33.75393,30.87785,33.2747,31.73429,33.69223,70.98526,70.21108,70.47528,70.86471,34.44154,34.14333,101.59,32,71,33.62,33.08
HOT,107.7179,131.2272,124.4891,120.8276,32.4276,34.81885,32.98312,33.42584,32.4276,34.81015,32.97227,33.45002,71.08041,70.48667,70.54984,71.04787,34.77657,34.44154,101.53,34,73,34.16,33.26
HOT,125.6186,139.0217,130.9975,130.1128,32.42619,34.54827,32.66981,32.42009,33.0321,36.09074,33.29147,33.76007,71.31286,70.43304,70.3858,71.10495,33.81405,34.45856,101.39,37,84,33.98,32.9
HOT,124.807,125.6127,110.2891,129.8893,53.95451,54.477,55.5599,56.91899,50.77285,58.33685,59.9024,57.32512,71.58171,71.36672,70.83463,71.43671,52.68986,49.16014,100.07,21,85,48.56,46.76
HOT,113.6271,124.189,122.0387,114.2904,35.5257,36.63552,38.19211,39.08902,36.14243,36.66757,38.46989,39.41675,71.4882,70.90569,70.24963,71.0722,36.40079,37.36973,99.21,18,82,37.76,36.5
HOT,120.446,123.7691,121.077,120.1914,35.52081,37.37876,38.8198,39.73045,35.22212,36.3358,37.8559,38.46012,71.6786,70.94894,70.27039,71.29501,36.2566,36.33412,99.36,28,78,37.58,36.68
HOT,117.4444,120.2814,110.3194,123.215,42.34628,48.09667,45.76083,51.90709,41.12673,44.78823,48.43211,50.91849,72.07725,71.60001,71.02097,71.72981,44.15904,42.86946,101.05,15,70,39.56,38.48
HOT,122.7395,122.36,121.3067,122.4704,53.03106,55.75978,61.63173,63.25508,51.82191,53.81089,60.04491,66.11051,72.31422,72.01319,71.43418,72.38585,54.10213,52.18235,99.69,8,77,50.9,47.66
COLD,120.7867,124.4667,120.7867,117.64,49.18965,55.04622,53.71802,56.69216,47.97635,52.50304,51.76796,53.6959,71.90665,71.94751,71.03378,72.00961,50.62152,50.00287,101.59,9,96,44.42,43.34
