Classification,unorth,uwest,usouth,ueast,Shroud North,Shroud West,Shroud South,Shroud East,Lag Shroud North,Lag Shroud West,Lag Shroud South,LagShroud East,uWEST zone,uNORTH zone,uEAST zone,uSOUTH zone,OAT,Lagging OAT,pressure_station,wind_speed,relative_humidity,max_air_temp_pst1hr,min_air_temp_pst1hr
COLD,122.2371,136.0538,110.2119,110.2559,0.733697133,0.866104612,1,0.716330408,0.762200997,0.710932742,1,0.762155706,71.90353,72.1287,72.55573,73.79096,28.11737,29.37551,100.98,28,46,30.38,27.68
COLD,143.2073,130.3695,113.6981,147.6727,1,0.884178653,0.853064024,0.86934493,1,0.841280752,0.909832777,0.889950139,71.92304,72.14079,72.68671,71.71622,21.45572,20.19935,101.84,17,80,19.94,18.32
HOT,137.7376,128.4557,112.6414,143.2939,1,0.959026765,0.876558331,0.97760806,1,0.88232578,0.892579269,0.897155721,71.98099,72.31284,72.33974,71.8332,23.121,21.45572,101.82,8,73,22.82,19.76
COLD,127.5715,136.6098,112.5873,134.8396,1,0.960509553,0.879688233,0.998735024,1,0.918422585,0.852124174,0.969217437,72.18915,72.31609,72.4068,71.8505,23.12289,22.47269,101.69,11,64,23.54,21.92
COLD,109.3297,135.892,111.6909,120.5784,1,0.978436049,0.88156441,0.939081045,1,0.960509553,0.879688233,0.998735024,72.02768,72.21627,72.39854,71.94958,23.75486,23.12289,101.53,13,63,23.9,23
COLD,119.0293,141.5731,112.5769,120.7447,0.878108347,1,0.844781719,0.850985729,1,0.991375967,0.875271127,0.862565663,72.36117,71.92753,72.6839,71.90298,22.85567,23.18644,101.42,18,64,24.08,23.18
COLD,110.9593,113.2544,111.7787,120.6486,0.890928233,1,0.861747723,0.863411688,0.848132942,1,0.847622381,0.821936191,71.92401,72.21499,72.47416,71.92786,23.18225,22.85567,101.31,13,61,24.26,23.72
COLD,110.9168,121.6541,111.733,120.6486,0.934681889,1,0.869371249,0.898076119,0.838919839,1,0.828177701,0.833939133,71.84617,72.07834,72.46096,71.90191,23.48061,22.85567,101.31,13,61,24.26,23.72
HOT,123.9908,113.6748,109.7015,109.7444,1,0.853784589,0.919764866,0.96674549,0.86678576,0.644588711,0.946138522,1,72.24552,72.27376,72.7154,73.41205,31.99885,30.18249,100.82,17,68,33.44,31.46
COLD,123.7929,113.6477,110.3408,108.9201,0.972218277,0.914864988,0.919057191,1,1,0.860232341,0.881512696,0.949945575,71.86157,72.29862,72.56707,72.18647,32.25977,32.60436,100.8,24,75,32.54,32.18
COLD,141.1791,135.6731,114.5892,139.966,1,0.660446125,0.676687832,0.760267936,1,0.689495544,0.696680032,0.779569321,72.12693,72.10901,72.34319,71.96882,16.34634,14.17068,102.71,8,81,14.18,12.38
HOT,119.6759,135.6731,113.5938,117.4284,1,0.605966584,0.579128963,0.643562363,1,0.689398203,0.720454325,0.79734468,72.18434,72.06771,72.59521,72.04775,16.65231,15.41455,102.71,8,81,14.18,12.38
HOT,127.0308,141.847,113.3415,113.3415,0.845503177,0.978242809,0.902778823,1,0.953298178,0.91271943,0.843820489,1,73.12759,71.93632,72.8521,71.72672,18.51663,16.97576,102.53,13,74,19.04,17.6
HOT,122.664,141.847,113.2407,112.3997,0.838923928,0.988103627,0.86974099,1,0.832280641,0.93820213,0.885973937,1,71.89764,71.8544,72.69696,71.98728,19.13243,18.51663,102.53,13,74,19.04,17.6
COLD,122.5782,141.847,113.2407,111.5371,0.863607888,1,0.841712821,0.967455982,0.810515841,0.937762642,0.879382856,1,71.49097,71.71926,72.66074,71.94944,19.13243,18.51663,102.4,11,74,19.22,18.86
COLD,111.776,128.1438,110.3839,113.7812,0.955394481,0.951041623,0.974021488,1,0.94704877,0.975033971,0.966035182,1,71.85728,71.87839,72.47311,71.77122,36.58025,35.66523,100.01,4,97,35.96,35.24
COLD,109.9807,138.8751,109.3468,113.2479,0.950613378,0.945561648,0.975809128,1,0.950155749,0.94450644,0.967314831,1,71.87104,72.07017,72.51964,71.86452,39.04287,38.10189,99.61,8,98,37.76,36.86
HOT,110.2508,131.2513,108.9617,112.7116,0.973489728,0.969175399,0.991105619,1,0.958909731,0.953609509,0.976023459,1,71.7674,72.03275,72.37901,71.91857,41.55386,40.29319,99.41,5,98,39.74,38.66
COLD,116.6582,136.8138,110.188,120.7046,0.881132231,0.853778252,0.950344183,1,0.927074653,0.630910736,1,0.836309814,72.14803,71.8775,72.40459,73.15966,22.97398,23.15751,100.49,41,62,23.36,22.46
HOT,163.9374,146.7,127.3861,147.683,1,0.030187453,0.216651737,0.059244336,1,0.020787056,-0.008819859,0.039509997,71.69154,72.0324,72.75001,71.45153,2.433141,3.685294,101.3,21,56,2.48,0.86
HOT,150.4416,146.2767,114.3669,145.3252,0.429243123,0.83485148,0.798900024,1,1,0.06645779,0.384296576,0.089690949,71.79435,71.92366,72.4867,71.92466,5.676862,4.110326,101.27,24,59,3.92,1.94
COLD,138.7047,146.0101,117.0251,132.1697,0.612507712,0.981735561,0.794225159,1,0.485040893,0.90733546,0.789354869,1,71.56936,71.7831,72.41483,71.29987,8.517961,6.626324,101.12,30,70,5.9,3.92
COLD,138.7047,146.0101,117.0251,132.1697,0.612507712,0.981735561,0.794225159,1,0.485040893,0.90733546,0.789354869,1,71.56936,71.7831,72.41483,71.29987,8.517961,6.626324,101.12,30,70,5.9,3.92
COLD,138.7047,146.0101,117.0251,132.1697,0.612507712,0.981735561,0.794225159,1,0.485040893,0.90733546,0.789354869,1,71.56936,71.7831,72.41483,71.29987,8.517961,6.626324,101.12,30,70,5.9,3.92
COLD,131.2801,145.3347,116.9302,124.7788,0.929013602,1,0.962344747,0.940539693,0.612507712,0.981735561,0.794225159,1,71.86737,71.78391,72.41972,71.50665,13.59209,8.517961,100.94,46,82,12.92,5.54
COLD,119.6371,133.0636,116.092,116.9714,1,0.991234132,0.942074342,0.907269479,1,0.991234132,0.925870524,0.907269479,71.45127,71.69743,72.39669,71.58221,17.56127,17.25932,100.21,43,87,19.58,18.86
COLD,134.4709,128.9322,116.0256,140.065,0.854790996,0.851783644,0.900237142,1,0.883575022,0.846845241,0.891981215,1,71.35059,71.99457,73.15949,71.5756,22.15548,24.12691,99.88,46,73,22.64,21.56
COLD,122.8727,142.7767,112.697,129.6764,0.737505353,0.663156341,0.872187242,1,0.856120725,0.840320277,0.871971192,1,71.82258,71.89703,72.87858,72.32871,22.45338,22.15548,99.92,37,77,21.56,20.66
COLD,116.6276,142.1436,111.789,123.0859,0.629231204,0.628958097,1,0.743470126,0.853457572,0.670680186,0.905361999,1,71.75629,71.85141,72.76993,73.95795,23.47247,22.14645,99.9,41,63,22.28,20.84
COLD,115.0614,107.0461,111.008,123.1683,0.843986637,0.877449001,0.868586059,1,0.789371279,1,0.898364457,0.971069934,71.59241,71.86658,72.43558,71.94637,22.42054,23.18569,99.84,35,67,22.28,21.74
COLD,154.7254,148.197,115.4547,144.9361,0.331910128,0.194465069,0.724663508,1,0.398216317,0.076331919,1,0.736418491,72.10741,71.82898,72.51498,72.50531,5.265207,3.377104,100.15,34,65,3.2,1.4
COLD,132.7439,148.3412,114.5873,115.2355,0.558442912,0.59155191,0.952412738,1,0.523390174,0.460003412,0.587162087,1,72.00711,71.85033,72.45172,72.18716,4.540818,4.175827,100.31,46,66,3.92,3.02
COLD,131.3137,148.204,114.4738,115.4555,0.544722086,0.769850308,0.639670829,1,0.499235924,0.745734863,1,0.919874002,72.50292,71.83691,72.561,72.4211,4.959435,5.572402,100.36,46,60,4.82,3.02
COLD,134.2862,127.938,116.9551,123.6484,0.642958672,0.805395075,0.592008549,1,0.529271891,1,0.658388785,0.895393266,71.99728,71.94579,72.4206,71.57616,3.419484,4.4392,100.65,50,60,3.92,2.66
COLD,154.4933,146.0933,146.0767,158.6933,1,-0.405026664,0.923678647,0.56257356,1,-0.518861684,-0.160854969,0.407446935,71.59449,71.78265,72.04301,71.79102,-0.4084013,0.6155012,101.41,35,75,-0.04,-1.3
HOT,121.4651,142.4308,112.856,110.0205,0.448560037,0.331596751,0.890700912,1,0.623939756,0.50222385,1,0.888747901,71.32535,71.83802,72.66272,73.74884,9.55737,7.927005,102.03,8,64,8.06,5.72
COLD,120.2024,136.2984,113.9374,112.1442,0.331992621,0.663630696,1,0.420696021,0.30068204,0.299220238,1,0.422610187,72.27793,71.86028,72.80647,75.92702,14.87733,13.53738,102.02,15,66,11.3,9.14
HOT,117.7592,115.7898,109.8321,122.886,0.913396822,0.967356741,1,0.996135339,0.97591696,0.978557223,0.969201341,1,72.10491,72.23763,72.54205,71.9568,46.47813,47.07637,100.41,4,81,45.14,41.54
HOT,108.7328,106.0612,108.1986,115.652,0.909123987,0.960355065,1,0.968965796,0.843023207,0.928915973,1,0.91007737,72.10909,72.24106,72.26434,72.61797,50.2494,48.65853,100.2,9,75,46.4,44.42
COLD,108.72,104.52,107.6667,115.5333,0.915064787,0.971977457,1,0.986402491,0.85251567,0.952458543,1,0.914526229,71.97934,72.24106,72.21442,72.20671,50.86377,49.27393,100.2,9,75,46.4,44.42
COLD,112.0894,122.8856,109.9316,109.2076,0.828543835,0.989377437,0.961301205,1,0.839372931,0.943756165,0.958706732,1,72.38033,72.04238,72.6947,72.28031,30.74399,30.51642,101.16,21,68,33.62,30.74
COLD,112.0894,122.8856,109.8805,108.44,0.813634894,0.971937897,0.972703859,1,0.838760863,0.981115938,0.968847713,1,72.216,72.07158,72.47869,72.31384,30.74399,30.51642,101.16,21,68,33.62,30.74
HOT,112.0718,130.4302,110.6727,108.4825,0.830119154,1,0.969906378,0.984641811,0.829857769,0.990234414,0.970597923,1,72.18435,71.98617,72.69198,72.30518,31.58162,31.43089,101.23,15,68,31.28,29.84
HOT,145.6092,125.0453,116.1652,145.8732,1,0.985751622,0.951459786,0.960932801,1,0.770921078,0.735082446,0.753363453,72.46737,72.02816,72.36843,71.49963,25.55861,25.89303,100.88,52,91,26.06,24.62
COLD,116.8427,131.8391,112.7682,118.9805,0.952816214,1,0.955469516,0.966993289,0.963560706,1,0.965995809,0.965021051,72.52078,71.74605,72.4935,71.77827,26.78813,25.86516,100.67,46,93,27.86,26.06
HOT,113.6294,130.3385,111.4323,116.5713,0.934291407,1,0.946572582,0.960200347,0.953572448,1,0.976591847,0.990117418,72.24292,71.85214,72.48553,71.81959,30.17725,29.85422,100.43,37,94,31.28,30.74
COLD,114.2469,130.3087,111.3311,116.4245,0.95450622,1,0.976698752,0.981352822,0.934291407,1,0.946572582,0.960200347,72.38736,71.88458,72.54266,71.93579,30.79566,30.17725,100.45,30,94,31.46,30.74
COLD,128.6863,123.0926,112.8883,115.9809,0.948794466,1,0.954655143,0.994580963,0.92270174,0.964242563,0.930153607,1,72.1622,71.97947,71.65759,71.66216,30.258,29.9304,100.97,18,92,29.12,28.04
COLD,125.9366,122.9459,111.3588,111.3588,0.92191084,1,0.949085937,0.969478748,0.930919906,1,0.937926169,0.967247212,72.23434,72.10371,72.46191,71.80207,30.62594,30.60858,100.81,30,95,30.02,29.48
COLD,126.0497,129.1806,110.6837,111.4083,0.921163022,1,0.927859879,0.939481592,0.922469353,1,0.920389017,0.931071706,72.04417,72.20895,72.50141,71.77721,30.32362,30.62594,100.61,30,95,29.48,29.12
COLD,126.0506,131.2823,110.6841,112.8766,0.949478548,1,0.946986205,0.971477801,0.930588101,1,0.937807387,0.961903906,72.09318,72.00351,72.5573,71.80532,30.3212,30.3212,100.44,30,95,30.02,29.66
COLD,159.3849,145.7508,139.3313,151.398,0.906806812,1,0.927998119,0.940426899,0.855388171,1,0.913080368,0.948448443,71.9361,71.27483,72.51257,71.24158,25.76891,25.1321,101.89,34,75,25.88,25.34
HOT,158.8871,145.6032,158.8871,158.8871,0.897764285,1,0.918984858,0.932479669,0.906806812,1,0.927998119,0.929460936,71.50613,70.6237,72.37273,70.49784,26.39112,25.76891,101.88,34,73,26.06,25.34
COLD,158.8871,145.6032,158.8871,158.8871,0.887721064,1,0.919848579,0.911490505,0.906806812,1,0.927998119,0.929460936,71.48618,70.55075,72.38815,70.4134,26.39112,25.76891,101.88,34,73,26.06,25.34
COLD,162.0499,162.0499,162.0499,162.0499,1,0.644574503,0.618308758,0.626474836,1,0.68380068,0.655522101,0.654174115,65.72575,64.39459,72.71093,65.47312,22.43757,22.1191,101.01,61,85,22.82,22.46
COLD,162.0499,162.0499,162.0499,162.0499,1,0.664028604,0.636970125,0.645382665,1,0.654202609,0.636329845,0.635110322,65.70269,64.40216,72.57819,65.49043,22.43757,22.1191,101.01,61,85,22.82,22.46
COLD,162.289,162.289,162.289,162.289,1,0.671582276,0.644215992,0.652724229,1,0.635958598,0.618584259,0.617398745,65.58956,64.40324,72.43021,65.50771,22.13875,22.43757,101.01,61,85,22.82,22.46
COLD,162.289,162.289,162.289,162.289,1,0.671582276,0.644215992,0.652724229,1,0.635958598,0.618584259,0.617398745,65.58956,64.40324,72.43021,65.50771,22.13875,22.43757,101.01,61,85,22.82,22.46
COLD,162.289,162.289,162.289,162.289,1,0.671582276,0.644215992,0.652724229,1,0.635958598,0.618584259,0.617398745,65.58956,64.40324,72.43021,65.50771,22.13875,22.43757,101.01,61,85,22.82,22.46
COLD,162.289,162.289,162.289,162.289,1,0.691457844,0.663281651,0.672041691,1,0.65106477,0.624534553,0.632782856,65.82581,64.42919,72.96535,65.60178,22.13875,22.43757,100.89,58,90,23.36,22.46
COLD,162.289,162.289,162.289,162.289,1,0.691457844,0.663281651,0.672041691,1,0.65106477,0.624534553,0.632782856,65.82581,64.42919,72.96535,65.60178,22.13875,22.43757,100.89,58,90,23.36,22.46
COLD,162.289,162.289,162.289,162.289,1,0.691457844,0.663281651,0.672041691,1,0.65106477,0.624534553,0.632782856,65.82581,64.42919,72.96535,65.60178,22.13875,22.43757,100.89,58,90,23.36,22.46
COLD,162.289,162.289,162.289,162.289,1,0.698556624,0.68018377,0.678941137,1,0.638409068,0.612394558,0.620482526,66.16338,64.38702,72.60551,65.64626,22.43814,22.43757,100.89,58,90,23.36,22.46
COLD,162.289,162.289,162.289,162.289,1,0.698556624,0.68018377,0.678941137,1,0.638409068,0.612394558,0.620482526,66.16338,64.38702,72.60551,65.64626,22.43814,22.43757,100.89,58,90,23.36,22.46
COLD,162.0495,162.0495,162.0495,162.0495,1,0.714281052,0.705814748,0.704037418,1,0.644574503,0.618308758,0.626474836,66.32456,64.75655,72.4631,65.65599,22.43814,22.43757,100.89,58,90,23.36,22.46
COLD,161.802,161.802,161.802,161.802,1,0.700616187,0.692387705,0.690891414,1,0.671582276,0.644215992,0.652724229,66.8555,66.42612,72.28333,66.85954,23.07409,22.13875,100.89,58,90,23.36,22.46
HOT,148.7823,128.9835,144.7437,151.4792,1,0.997560993,0.987634473,0.985036149,1,0.626251612,0.628005961,0.617087851,72.20147,72.10267,72.19342,71.88993,24.33087,23.38043,100.28,59,93,26.24,25.16
COLD,114.1874,114.2574,112.6704,111.8954,0.878959038,1,0.979849287,0.916560782,0.8696544,1,0.98245418,0.885743194,71.92852,71.7943,72.15223,71.97334,27.34868,26.9502,99.41,45,65,28.04,27.32
COLD,111.318,115.1146,111.3194,119.2997,0.862610601,1,0.925619343,0.918404248,0.856104667,0.972667597,1,0.909764709,71.48934,71.98455,72.21174,72.79697,30.87517,31.51809,100.24,9,77,31.28,29.48
HOT,111.318,122.5301,111.3719,119.2997,0.879691497,1,0.925619343,0.91927393,0.871633798,0.999773759,1,0.962628361,71.34518,71.98456,72.23818,72.65902,30.546,31.20454,100.24,9,77,31.28,29.48
COLD,120,120,120,120,0.594698974,1,0.919044517,0.579167909,0.93836998,0.9821399,1,0.654633538,69.05154,67.39614,65.54574,72.97176,22.0236,23.76232,101.29,18,52,23.36,22.28
COLD,127.2501,144.8997,112.8477,116.5184,0.856417435,0.805239765,0.93587112,1,1,0.811420012,0.825607363,0.967499518,71.40844,72.09449,72.18055,71.82125,22.50871,20.22961,102.92,11,70,19.94,18.32
COLD,120.5459,144.1661,111.2836,110.4986,0.688262484,1,0.974413482,0.87237376,0.648205027,0.7825673,1,0.785420986,71.71795,71.82619,71.65791,73.82147,26.11197,24.79126,102.87,24,60,25.34,23.54
COLD,120.3605,144.0578,111.9927,110.4039,0.703666232,1,0.927858122,0.857919903,0.741644254,0.921937351,1,0.917573907,71.69488,71.73645,71.72527,73.59085,26.75456,25.44876,102.8,17,59,24.98,24.08
COLD,120.3605,144.0578,111.9927,110.4039,0.703666232,1,0.927858122,0.857919903,0.741644254,0.921937351,1,0.917573907,71.69488,71.73645,71.72527,73.59085,26.75456,25.44876,102.8,17,59,24.98,24.08
COLD,120.3605,144.0578,111.9927,110.4039,0.703666232,1,0.927858122,0.857919903,0.741644254,0.921937351,1,0.917573907,71.69488,71.73645,71.72527,73.59085,26.75456,25.44876,102.8,17,59,24.98,24.08
COLD,120.3605,144.0578,111.9927,110.4039,0.703666232,1,0.927858122,0.857919903,0.741644254,0.921937351,1,0.917573907,71.69488,71.73645,71.72527,73.59085,26.75456,25.44876,102.8,17,59,24.98,24.08
COLD,120.3605,144.0578,111.9927,110.4039,0.703666232,1,0.927858122,0.857919903,0.741644254,0.921937351,1,0.917573907,71.69488,71.73645,71.72527,73.59085,26.75456,25.44876,102.8,17,59,24.98,24.08
COLD,137.6054,119.0673,115.9173,141.8857,1,0.847572136,0.790004673,0.806939973,1,0.735201203,0.726497861,0.724498167,71.28589,71.70817,72.78454,71.35903,26.09962,25.18277,102.16,18,74,26.78,23.72
COLD,137.6054,119.0673,115.9173,141.8857,1,0.847572136,0.790004673,0.806939973,1,0.735201203,0.726497861,0.724498167,71.28589,71.70817,72.78454,71.35903,26.09962,25.18277,102.16,18,74,26.78,23.72
HOT,122.99,119.7214,115.0892,131.1449,1,0.858584133,0.792306083,0.799560306,1,0.818347145,0.780622645,0.79776203,71.31165,71.87576,72.53378,71.47414,27.00314,26.09962,102,22,72,27.14,26.6
COLD,111.378,110.1558,110.6553,120.9574,0.927049052,1,0.930310726,0.924991876,0.836868168,1,0.875868649,0.852548346,71.5284,71.95461,71.65218,71.9765,30.50924,30.20403,101.12,32,71,30.92,30.56
COLD,111.378,110.1558,110.6553,120.9574,0.927049052,1,0.930310726,0.924991876,0.836868168,1,0.875868649,0.852548346,71.5284,71.95461,71.65218,71.9765,30.50924,30.20403,101.12,32,71,30.92,30.56
COLD,118.3488,101.0259,108.7181,106.7953,0.660827324,1,0.84799223,0.735350494,0.854534268,1,0.977451007,0.921655022,72.98263,72.18642,72.70686,72.98039,38.89151,38.58492,100.75,34,54,39.02,38.3
HOT,142.2419,101.0259,109.3703,139.7273,0.644686311,1,0.824953564,0.704727137,0.744781396,1,0.93972232,0.809221474,73.5704,72.08155,72.68337,73.04418,38.25434,38.26582,100.75,34,54,39.02,38.3
COLD,108.6108,105.2404,109.8847,110.6494,0.845553996,0.980254176,1,0.988646372,0.67038975,0.785728463,1,0.939472323,71.58504,71.99326,72.54132,72.95633,35.84905,35.59623,102.17,0,53,35.96,35.06
COLD,131.6186,125.4838,118.9033,123.4243,1,0.78031182,0.866556496,0.935916592,1,0.658050387,0.708017876,0.735468664,71.57124,72.04386,72.13888,71.68368,23.69495,23.69495,99.99,55,67,24.44,23.9
COLD,123.3092,120.7023,112.2848,111.5045,0.81544043,0.820045306,1,0.992169558,0.858485015,0.829927997,0.991571272,1,71.65453,71.9281,71.68649,72.17148,24.97056,24.63387,100.56,52,62,25.7,24.98
COLD,123.5012,120.7023,111.5532,112.3368,0.837983827,0.864693584,1,0.95430162,0.844798112,0.872053899,0.970270044,1,71.4902,71.84918,71.6962,72.1421,24.35284,24.97056,100.8,32,79,25.34,23.54
COLD,123.6284,120.7023,111.6161,110.808,0.732480855,0.873173421,1,0.866924133,0.873504772,0.862424153,1,0.970259962,71.49315,71.92162,71.77947,72.59982,24.24306,24.35284,100.85,45,61,26.06,23.9
COLD,118.3999,109.5337,111.0606,123.279,0.651078354,0.854739123,1,0.799075719,0.750269732,0.853164909,1,0.993346357,71.4837,71.94836,71.67017,73.12476,23.10877,21.73936,102.25,22,50,21.92,20.12
COLD,114.5691,104.6487,111.3048,123.793,0.535331632,1,0.826907607,0.659851116,0.73140578,1,0.991335396,0.912616423,72.96591,71.86024,71.78728,73.05634,20.44466,20.41678,102.28,11,49,22.1,20.12
COLD,121.977,126.5831,117.5293,111.7984,1,0.830567307,0.800141152,0.786847836,1,0.860916196,0.927925059,0.835693111,71.61225,71.80808,71.58556,71.57797,18.9458,16.69874,101.68,21,80,18.68,18.14
COLD,121.7874,126.5831,115.8218,112.4283,1,0.836684729,0.782487221,0.71879504,1,0.833535808,0.808358334,0.752164848,71.33706,71.92576,71.80338,71.59635,18.9458,18.64845,101.68,21,80,18.68,18.14
COLD,121.8821,122.7287,115.0439,115.8906,1,0.897538334,0.75056097,0.728053455,1,0.834735976,0.804396586,0.751976445,71.47553,71.86993,71.70087,71.62868,18.59343,18.9458,101.54,24,79,19.4,18.32
COLD,121.7049,126.4976,115.7619,114.9221,1,0.894028658,0.787193389,0.739685593,1,0.873977117,0.765833757,0.719318685,71.5638,71.99716,71.81022,71.6795,19.25258,18.59343,101.54,24,79,19.4,18.32
COLD,121.7075,122.5474,114.9239,113.2226,0.954780335,1,0.905429492,0.837171082,1,0.897538334,0.75056097,0.728053455,71.5638,71.76389,71.78889,71.70545,19.24293,18.59343,101.34,32,82,19.76,19.4
COLD,124.6576,129.6321,113.4456,110.9499,0.430283498,0.510608096,0.995832192,1,0.519684756,0.354212016,0.404280192,1,71.39619,71.71407,71.64391,73.02808,17.88095,12.43956,101.75,0,75,11.48,9.14
COLD,112.0557,105.4939,110.4808,110.3979,0.56887642,1,0.966007264,0.580165556,0.524988376,0.563122878,1,0.558207194,72.06403,72.09872,71.83418,75.63195,20.76025,19.06244,101.71,9,65,19.04,17.42
COLD,111.7898,105.3546,111.842,110.127,0.448229329,1,0.81886054,0.504087696,0.58568474,0.988664276,1,0.59042254,73.38012,72.06736,71.85226,75.68537,23.11002,20.76025,101.69,4,65,20.12,18.14
COLD,111.9844,104.5863,111.9871,110.3379,0.453604536,1,0.740950441,0.512821478,0.452440122,1,0.86294215,0.538725544,74.48293,72.03974,71.86022,75.32659,21.82357,23.11002,101.67,8,65,20.66,18.86
COLD,112.8022,105.4211,111.9891,110.3457,0.698077615,1,0.796392895,0.768379438,0.585233034,1,0.779078155,0.673940422,72.41553,71.9671,71.68145,73.1777,21.81038,21.46212,101.63,4,70,20.3,19.22
COLD,110.0201,108.5592,110.0201,107.0796,0.698393865,0.643812606,1,0.989651907,0.53385559,0.560476687,0.840849524,1,71.69156,72.12508,71.87713,74.41431,29.76562,27.86525,101.59,11,71,25.88,24.44
HOT,110.0689,118.734,110.1195,105.6556,0.595183034,0.67004365,1,0.972257018,0.680933285,0.626098186,1,0.984561339,71.62687,71.97696,72.01929,75.02308,29.42349,29.40859,101.6,8,69,27.68,25.88
COLD,118.2965,143.4878,115.6344,129.8474,0.405972964,0.410213013,0.604353956,1,0.679311477,0.643328378,1,0.8131158,72.44106,71.9928,72.26794,72.20455,16.08442,15.66518,100.77,15,66,14.18,12.56
HOT,122.6184,129.4906,112.4217,106.3752,0.681278011,1,0.96570056,0.865003152,0.781583999,0.853469892,0.885234262,1,71.49769,71.89096,71.75278,72.32307,18.98866,20.04348,100.59,30,52,18.68,17.06
COLD,131.6787,123.3154,117.4126,119.7048,0.64767934,0.733806804,0.870280659,1,0.731956998,0.742082537,0.835480939,1,71.4768,72.00794,71.51579,71.70752,14.74724,14.21084,100.54,26,71,14.72,13.64
COLD,123.8248,121.7552,113.4576,111.7261,0.669158189,0.776608824,0.888976749,1,0.586304195,0.680853208,0.906591295,1,71.51996,71.96973,71.63747,72.18243,17.80774,17.05029,100.48,39,64,17.24,15.62
COLD,123.9749,110.8979,113.4905,122.8129,0.693110849,0.951532367,1,0.869990533,0.773094085,0.876268319,0.866393199,1,71.81936,72.02836,71.64542,71.90186,17.6069,19.2393,100.48,28,67,18.32,16.52
COLD,138.8225,142.7403,113.8139,128.4927,0.443483141,0.424550924,0.94548751,1,0.397368071,0.36841553,0.817991077,1,71.32339,71.78857,71.89109,73.19305,15.98265,14.36884,101.29,22,57,14.18,13.28
COLD,122.9451,105.6979,112.6012,107.4292,0.609341905,1,0.86847932,0.834807896,0.716237965,0.995110316,1,0.964153347,71.72241,72.08545,71.78537,72.84557,17.49144,16.4248,101.32,35,54,17.6,15.98
COLD,121.8207,135.0153,110.6943,109.8535,0.550637609,0.60187408,0.953946473,1,0.442111114,0.463501778,0.823186266,1,71.41564,71.91262,71.87478,73.4381,19.14556,15.77846,101.67,18,54,17.96,15.62
HOT,131.6003,122.4352,111.9341,112.4541,0.908656685,0.926967553,0.952296929,1,0.933139435,0.926823595,0.968513401,1,71.5575,72.2811,71.93948,71.78677,35.11076,34.78605,100.94,32,63,35.42,34.88
COLD,131.5716,123.2487,111.2522,143.7519,0.880671454,0.911902176,0.923660086,1,0.873320206,0.919967723,0.930428283,1,71.28382,71.71836,71.87872,71.64805,35.81148,36.42453,100.97,37,65,34.88,34.34
COLD,132.2035,125.5525,110.7754,107.3182,0.892247969,0.891212205,0.924785333,1,0.887322843,0.910884303,0.929879875,1,71.39973,72.27499,71.77404,71.85043,33.53033,34.83398,101.03,35,64,34.34,33.8
HOT,122.3244,118.9621,111.4282,111.3752,0.614848613,0.610679795,0.882132883,1,0.768127894,0.762833,1,0.850403451,71.42288,72.17025,72.1444,72.72831,30.20254,28.66355,101.83,17,58,31.1,29.66
COLD,122.21,118.3853,110.5982,111.3752,0.600510972,0.596439368,0.900297893,1,0.724044553,0.719053536,1,0.909372219,71.65353,72.21781,72.09063,72.78817,31.86908,29.2702,101.83,17,58,31.1,29.66
COLD,145.0793,105.9432,110.7256,142.5881,0.640218322,0.664216197,0.923056061,1,0.578671039,0.581628913,0.842803542,1,71.63374,72.32261,71.88538,73.67741,34.49326,31.86908,101.86,13,59,32,30.56
COLD,135.2444,111.5759,110.6549,109.6322,0.833926932,0.917024764,0.85671686,1,0.905011428,0.959617506,0.904606356,1,71.68882,72.34954,71.84873,71.83157,34.92535,33.93115,101.26,15,72,34.34,33.44
COLD,134.6087,105.7766,109.7981,107.7874,0.888488301,1,0.995991277,0.993871454,0.903745786,1,0.926587348,0.979959208,71.65878,72.35927,71.99662,72.01331,36.39917,34.22078,101.23,13,74,34.7,33.98
COLD,134.4462,107.1452,109.7521,107.0724,0.89930985,1,0.999704452,0.981236339,0.911021005,0.990574567,0.976128351,1,71.64724,72.44901,71.94962,72.06548,36.39917,35.15094,101.1,18,76,35.06,34.16
COLD,133.9127,105.6605,110.2523,106.9629,0.929389095,1,0.951872698,0.98224682,0.907557445,1,0.999094263,0.998533931,71.75449,72.37765,71.99589,72.03738,36.76551,37.37739,100.94,18,82,35.06,34.88
COLD,111.0177,105.6567,108.6047,114.2173,0.894604131,0.966752641,0.998558039,1,0.919759066,0.981750225,0.975705943,1,71.55357,71.97515,71.62515,71.87476,44.4791,43.25082,100.27,18,75,40.64,39.56
COLD,113.6529,110.6824,108.9638,110.6454,0.91481234,0.938905817,0.949010621,1,0.909024861,0.926626606,0.936424603,1,71.58597,72.03027,71.90378,71.89973,44.94814,44.61779,99.62,35,82,42.08,39.56
COLD,113.9629,112.555,109.1649,107.4036,0.913985182,0.936350596,0.942056178,1,0.920377885,0.929983702,0.941330983,1,71.50539,72.05838,71.9987,71.88135,44.02524,43.99656,99.6,34,81,42.26,40.64
HOT,143.2259,118.8153,109.3247,140.6344,0.589194766,0.605137556,0.939386416,1,0.594910235,0.609487716,0.892794317,1,71.51936,72.28826,71.89925,73.86594,39.48386,35.82841,102.04,9,80,33.62,32.72
